icao,callsign,lat,lon,alt,gs,trk,vr
A00714,FAKE,39.460455266849685,-79.14976686667332,37340,204.95155057746885,151.35845968275814,2907
A00035,FAKE,41.5866567915247,-81.22676274938499,37178,376.0097736562482,278.0276687592485,-200
A00638,FAKE,40.98199441263692,-78.770470856213,38379,315.95097330423374,300.11883075579897,-2471
A01181,FAKE,38.9631792356221,-79.98364213052864,38466,590.1464244998903,86.60711331337757,2029
A00237,FAKE,41.0465924707134,-79.94828834222652,36847,325.71333513106566,171.70155979629072,-53
A00368,FAKE,41.47294753141257,-80.24469043408345,32046,268.8696726387722,335.12482620876966,-1617
A00060,FAKE,41.46022055532141,-81.1321976848448,28857,155.13691336034887,14.76575204256603,2758
A00322,FAKE,40.1120773787478,-80.27008214925004,34883,278.7674101741368,145.30913398364834,854
A01099,FAKE,40.42352843090249,-81.39916334793658,32057,182.73520221562495,291.799310559343,-99
A00454,FAKE,41.20713423413184,-79.32939695007758,24474,270.4372127537672,131.32676843930366,768
A00397,FAKE,40.39337157770472,-80.21744295536784,36001,424.2462457062684,257.40484044085326,-353
A01128,FAKE,39.66020528439302,-79.9588264392713,31197,247.82082629200704,195.9623391619986,-2371
A01087,FAKE,39.4674139625649,-79.1024115123314,20908,148.60732285348564,156.32819247559314,-742
A00691,FAKE,40.672191979567465,-78.79709271828352,23073,126.43199774569044,131.20559524771292,1998
A00742,FAKE,40.51506642135871,-79.49626374274348,34144,487.9393314342499,312.6589615488532,-794
A00217,FAKE,40.51853381058993,-79.00332764815919,30131,428.9200398984902,24.182919062389505,-1086
A00385,FAKE,40.826974375331524,-79.23708875900532,20500,375.0151541904096,203.38924971166585,-1621
A00058,FAKE,40.68807410353531,-79.04686853287119,30522,176.22738619791477,193.42966576198648,-674
A00412,FAKE,41.42138470056145,-79.13206099281652,31821,552.0764747412347,182.72199010636854,1356
A00748,FAKE,40.08327991260933,-79.72393253362686,20598,169.33900332323978,304.25517352895747,1275
A01140,FAKE,40.44824594665439,-81.63215596642702,31475,258.2375297342903,315.03846560879975,-1520
A01045,FAKE,40.59860483497801,-80.3921774533038,28675,169.69831734722425,267.74785054214885,2034
A00532,FAKE,40.373654379298564,-79.27087079823303,23828,305.07334429009165,131.5906587559683,1860
A00547,FAKE,41.14175894459093,-81.05809360088155,27729,110.4537573447414,206.19984198053422,579
A00048,FAKE,41.263429616631555,-80.82929278870489,38519,534.8083570997444,342.32506204140503,-2879
A01186,FAKE,40.3007442493741,-80.83072429759022,36272,347.96291185440737,87.0187334409355,-1191
A01143,FAKE,39.8406078625907,-80.59321837186812,26903,517.2835340147745,333.6613110560642,256
A00396,FAKE,40.0656278591698,-79.29495141924535,40270,137.59856573359028,78.79927090270886,-886
A00405,FAKE,41.32885673829192,-78.7676778545622,38507,222.70085276394866,136.30577015721377,2989
A00830,FAKE,39.470682780219484,-80.67601037600812,23483,320.5906036963844,20.819451660212035,-2252
A00780,FAKE,39.002618063791,-80.41281403009748,25661,495.02659136973557,195.64586933480254,1613
A01112,FAKE,39.343871733408285,-79.4141542714051,39642,498.2205312856797,3.9623714404795543,-706
A00393,FAKE,40.79223011346893,-79.07471279945935,39554,182.10690705515105,21.407564796984442,925
A00629,FAKE,40.64903964619035,-79.76072659751992,32081,140.66622428993418,38.751475179839446,1940
A00794,FAKE,40.309943856643045,-79.68281878892282,20937,192.50621887286462,80.41793031865036,-2424
A01015,FAKE,40.23485165777765,-81.04916369337494,36598,400.4014914400281,46.56790853075399,2446
A00603,FAKE,39.78670695608802,-78.43977052034614,31492,373.70997429795875,313.0591589822718,-439
A00584,FAKE,39.67284996156884,-79.497503850224,23682,242.6317280664574,124.75683395547458,-538
A00340,FAKE,40.23947882388729,-81.02218113758568,24574,268.18890934990645,12.529928425607864,290
A00166,FAKE,41.660874406953866,-79.83027513050916,23913,321.37919517321535,73.6070431510745,54
A00284,FAKE,40.70214350298442,-79.21128627892497,21740,437.4048480199005,312.1887924227776,-1114
A00061,FAKE,40.79520966974461,-81.00123839420063,38874,103.94489960257283,169.5965368513564,-211
A00059,FAKE,41.341731282606325,-80.15659577371062,24445,497.75756861410224,244.95113473552118,-2909
A00855,FAKE,39.295726109269474,-80.10662874236719,39380,266.1025456159531,309.9173568976022,-2958
A01086,FAKE,40.085156792020435,-80.26519964406212,30979,464.82623326261506,143.05263495959923,1555
A00877,FAKE,39.4778251695564,-78.9471403576586,24030,432.9950140178328,106.14896381376894,-1478
A01107,FAKE,40.045390285863625,-79.18835165161147,27120,552.7770915625294,145.40146696983865,-1350
A00601,FAKE,39.79059914563087,-79.98509145443462,32251,594.1016979120973,287.142469133382,2974
A00223,FAKE,41.74197304597096,-80.39203142422642,34311,443.9668344229095,311.7683536637793,1915
A00239,FAKE,40.96751368814755,-80.22529584917663,39341,537.8558100429398,81.01188161665515,-139
A00714,FAKE,40.06954725279713,-80.27952471417572,36377,509.9997428925885,146.27818526161482,1487
A00035,FAKE,40.97946250922795,-80.05889436069192,37204,239.18992002518766,321.2882494954928,551
A00638,FAKE,39.53305215539254,-79.90568988870852,24436,378.86263922585755,253.88078744929336,659
A01181,FAKE,38.873727356281584,-79.15291085878881,21860,178.98649597089502,210.35403006781573,1293
A00237,FAKE,40.1549169635896,-79.88227497503462,23889,358.08708118193033,279.84110788968803,-432
A00368,FAKE,40.54072646796716,-80.99795416120563,21782,519.2655695391551,321.1001618318681,-2858
A00060,FAKE,41.37541495094899,-80.56828221936377,33764,146.79466122049175,337.7881546370891,-1673
A00322,FAKE,40.09023809193188,-79.9125109181985,27979,578.7181182121612,264.842591671865,2661
A01099,FAKE,39.97808307424193,-79.61521902702837,37881,210.13474521696605,62.43478086816018,-829
A00454,FAKE,40.41010335997701,-79.80104805783637,39650,121.17307386021783,140.91386094786932,-1325
A00397,FAKE,40.82694284141961,-79.84481930887665,40965,441.8669125628177,22.059302327006044,-771
A01128,FAKE,39.264454363379954,-79.75268694822236,40058,219.18209325882583,66.20783293612422,-2818
A01087,FAKE,39.97030629826002,-79.42538512152274,31689,388.5300586963805,92.84478490052997,-1703
A00691,FAKE,39.37544184708941,-80.11814420899648,23662,376.54164404925217,326.15880066034646,2542
A00742,FAKE,40.246185980038696,-80.47039698098487,22774,125.62579942037074,280.23393476528526,2937
A00217,FAKE,40.22378602734281,-80.70635413085837,21170,536.1829207960006,286.164269112264,2051
A00385,FAKE,41.04339213150578,-80.22776982420302,39423,336.1732139771358,167.61506971355053,582
A00058,FAKE,41.29238927770389,-78.73523724506153,27625,239.2810718974548,253.76755184769019,-2079
A00412,FAKE,39.92344194117935,-79.57299349852057,32430,504.7526536555048,194.459009339468,350
A00748,FAKE,39.37421278901726,-79.05728264188988,34449,549.4191715394845,235.75390313404435,828
A01140,FAKE,39.311426712603314,-79.8969159939753,20184,249.71581348169715,43.646821757856934,-427
A01045,FAKE,40.63886095525739,-78.61102254035615,28803,396.98106503308264,59.582016733124384,355
A00532,FAKE,40.47828338705934,-79.5700853661862,29001,266.0026844149122,187.76965902922646,938
A00547,FAKE,39.937635903558494,-80.66362499216775,40246,374.3343633853337,296.9174188898903,-2701
A00048,FAKE,40.22124624450847,-78.73639479861205,36384,521.0787045183868,331.1526255687608,53
A01186,FAKE,39.850812738425084,-80.25415343075812,20826,563.3846771317973,170.44752710694345,795
A01143,FAKE,39.647970802169404,-81.10712372539608,34783,376.3807757997305,306.6778161518751,250
A00396,FAKE,41.24000176896153,-80.66671942353723,39961,445.7001024758084,92.50350739270306,-314
A00405,FAKE,41.185013897115574,-79.71019516356547,23625,519.2980244256559,313.69542952684725,-1678
A00830,FAKE,40.062699789311374,-79.88488698660511,37955,297.5906976989247,118.81243980545993,-1915
A00780,FAKE,39.10524617918448,-80.5404235464105,20405,412.846678124993,129.67437579979062,-2076
A01112,FAKE,39.53074659988259,-81.08730552144421,39024,335.0652938208762,146.71836135052408,612
A00393,FAKE,40.05987579649996,-79.88895165617039,33563,596.8334854535616,132.7882319963771,2384
A00629,FAKE,41.09810082972607,-78.62581327427053,25266,282.3812766296552,14.432433340879385,-1061
A00794,FAKE,39.041986635487,-80.17731834296312,31641,179.48608941094244,128.75533380103545,2056
A01015,FAKE,38.899521493622004,-79.71440749692317,21367,443.25883466668137,229.20886393950636,2843
A00603,FAKE,40.680469962667715,-78.50987363905882,26804,385.9574414537088,231.898368254338,1509
A00584,FAKE,39.641934254018565,-79.92163441864923,35214,142.5225437018849,90.54832069729055,-1110
A00340,FAKE,41.23961799956737,-80.96384149377407,32990,331.1052915795492,203.55991023567822,-2582
A00166,FAKE,40.92150259352331,-79.51889397138237,35518,333.41561736214214,86.88556147236343,638
A00284,FAKE,41.121459100234404,-79.2585023497537,26538,225.0996886262038,10.344756553181167,452
A00061,FAKE,40.21545892943239,-80.14707528082963,40075,563.5358084335178,295.7387743896839,1913
A00059,FAKE,40.97112892814133,-80.63590025386696,32252,561.3844505825848,353.98840327418196,-844
A00855,FAKE,40.6678439452037,-79.80384141580889,24491,288.76836386233435,288.37407321418345,-176
A01086,FAKE,40.17072682536509,-78.5270107347795,27036,239.2739546712826,28.535739540007693,-2709
A00877,FAKE,40.48950073765334,-80.75697998260513,21186,370.52045873936675,310.4322280951564,-1992
A01107,FAKE,39.68959457883051,-79.33725081952622,38064,217.63688105567581,78.49400228688889,-1218
A00601,FAKE,40.836072708651294,-80.2024513741837,29519,460.48524152033747,279.68902749214465,-830
A00223,FAKE,40.106834793067485,-80.34086105462637,28795,447.5873018423676,279.2324100340405,-2516
A00239,FAKE,40.50246537015231,-78.88110857396735,36017,438.5736519148173,220.19704262304907,-928
A00714,FAKE,40.18823788811718,-80.67052020818976,30526,528.5834382962764,28.92342756868669,1898
A00035,FAKE,41.24714247721835,-79.21319287964236,27235,257.013872125309,220.48697170089665,-237
A00638,FAKE,40.562135949944576,-78.83142672268306,28906,556.1827875894855,262.7611748848279,-2930
A01181,FAKE,39.705775793173366,-80.90635585803489,33270,497.74438072661144,109.30649060685435,175
A00237,FAKE,40.78407869245377,-80.34151358619937,28533,200.26219882596433,31.952198442354938,1760
A00368,FAKE,41.26186717812921,-80.4307811615605,37648,139.42280404844735,131.90102416636066,2081
A00060,FAKE,41.19310126000563,-79.97889051150244,38988,172.85997643290543,15.135171526563228,-1653
A00001,AIMHIGH,41.17721516349264,-80.01950625755471,36000,0.0,158.0,-1800
A00002,AIMHIGH,41.17721516349264,-79.9959,36000,0.0,158.0,-1800
A00003,AIMHIGH,41.17721516349264,-79.9722937424453,36000,0.0,158.0,-1800
A00004,AIMHIGH,41.17721516349264,-79.9486874848906,36000,0.0,158.0,-1800
A00005,AIMHIGH,41.17721516349264,-79.9250812273359,36000,0.0,158.0,-1800
A00006,AIMHIGH,41.159248939992814,-80.06671877266412,36000,0.0,158.0,-1800
A00007,AIMHIGH,41.159248939992814,-80.04311251510941,36000,0.0,158.0,-1800
A00008,AIMHIGH,41.159248939992814,-80.01950625755471,36000,0.0,158.0,-1800
A00009,AIMHIGH,41.159248939992814,-79.9959,36000,0.0,158.0,-1800
A00010,AIMHIGH,41.159248939992814,-79.9486874848906,36000,0.0,158.0,-1800
A00011,AIMHIGH,41.159248939992814,-79.9250812273359,36000,0.0,158.0,-1800
A00012,AIMHIGH,41.159248939992814,-79.90147496978119,36000,0.0,158.0,-1800
A00013,AIMHIGH,41.159248939992814,-79.87786871222649,36000,0.0,158.0,-1800
A00014,AIMHIGH,41.159248939992814,-79.85426245467178,36000,0.0,158.0,-1800
A00015,AIMHIGH,41.141282716492995,-80.11393128777353,36000,0.0,158.0,-1800
A00016,AIMHIGH,41.141282716492995,-80.09032503021882,36000,0.0,158.0,-1800
A00017,AIMHIGH,41.141282716492995,-80.06671877266412,36000,0.0,158.0,-1800
A00018,AIMHIGH,41.141282716492995,-80.04311251510941,36000,0.0,158.0,-1800
A00019,AIMHIGH,41.141282716492995,-79.87786871222649,36000,0.0,158.0,-1800
A00020,AIMHIGH,41.141282716492995,-79.85426245467178,36000,0.0,158.0,-1800
A00021,AIMHIGH,41.141282716492995,-79.83065619711708,36000,0.0,158.0,-1800
A00022,AIMHIGH,41.141282716492995,-79.80704993956238,36000,0.0,158.0,-1800
A00023,AIMHIGH,41.123316492993176,-80.16114380288293,36000,0.0,158.0,-1800
A00024,AIMHIGH,41.123316492993176,-80.13753754532823,36000,0.0,158.0,-1800
A00025,AIMHIGH,41.123316492993176,-80.11393128777353,36000,0.0,158.0,-1800
A00026,AIMHIGH,41.123316492993176,-80.09032503021882,36000,0.0,158.0,-1800
A00027,AIMHIGH,41.123316492993176,-79.83065619711708,36000,0.0,158.0,-1800
A00028,AIMHIGH,41.123316492993176,-79.80704993956238,36000,0.0,158.0,-1800
A00029,AIMHIGH,41.123316492993176,-79.78344368200766,36000,0.0,158.0,-1800
A00030,AIMHIGH,41.123316492993176,-79.75983742445295,36000,0.0,158.0,-1800
A00031,AIMHIGH,41.10535026949336,-80.20835631799235,36000,0.0,158.0,-1800
A00032,AIMHIGH,41.10535026949336,-80.18475006043764,36000,0.0,158.0,-1800
A00033,AIMHIGH,41.10535026949336,-80.16114380288293,36000,0.0,158.0,-1800
A00034,AIMHIGH,41.10535026949336,-80.13753754532823,36000,0.0,158.0,-1800
A00035,AIMHIGH,41.10535026949336,-80.11393128777353,36000,0.0,158.0,-1800
A00036,AIMHIGH,41.10535026949336,-80.09032503021882,36000,0.0,158.0,-1800
A00037,AIMHIGH,41.10535026949336,-79.83065619711708,36000,0.0,158.0,-1800
A00038,AIMHIGH,41.10535026949336,-79.80704993956238,36000,0.0,158.0,-1800
A00039,AIMHIGH,41.10535026949336,-79.78344368200766,36000,0.0,158.0,-1800
A00040,AIMHIGH,41.10535026949336,-79.75983742445295,36000,0.0,158.0,-1800
A00041,AIMHIGH,41.10535026949336,-79.73623116689825,36000,0.0,158.0,-1800
A00042,AIMHIGH,41.10535026949336,-79.71262490934355,36000,0.0,158.0,-1800
A00043,AIMHIGH,41.08738404599354,-80.20835631799235,36000,0.0,158.0,-1800
A00044,AIMHIGH,41.08738404599354,-80.18475006043764,36000,0.0,158.0,-1800
A00045,AIMHIGH,41.08738404599354,-80.16114380288293,36000,0.0,158.0,-1800
A00046,AIMHIGH,41.08738404599354,-80.13753754532823,36000,0.0,158.0,-1800
A00047,AIMHIGH,41.08738404599354,-79.78344368200766,36000,0.0,158.0,-1800
A00048,AIMHIGH,41.08738404599354,-79.75983742445295,36000,0.0,158.0,-1800
A00049,AIMHIGH,41.08738404599354,-79.73623116689825,36000,0.0,158.0,-1800
A00050,AIMHIGH,41.08738404599354,-79.71262490934355,36000,0.0,158.0,-1800
A00051,AIMHIGH,41.06941782249371,-80.27917509065647,36000,0.0,158.0,-1800
A00052,AIMHIGH,41.06941782249371,-80.25556883310176,36000,0.0,158.0,-1800
A00053,AIMHIGH,41.06941782249371,-80.23196257554706,36000,0.0,158.0,-1800
A00054,AIMHIGH,41.06941782249371,-80.20835631799235,36000,0.0,158.0,-1800
A00055,AIMHIGH,41.06941782249371,-80.18475006043764,36000,0.0,158.0,-1800
A00056,AIMHIGH,41.06941782249371,-79.73623116689825,36000,0.0,158.0,-1800
A00057,AIMHIGH,41.06941782249371,-79.71262490934355,36000,0.0,158.0,-1800
A00058,AIMHIGH,41.06941782249371,-79.68901865178884,36000,0.0,158.0,-1800
A00059,AIMHIGH,41.06941782249371,-79.66541239423414,36000,0.0,158.0,-1800
A00060,AIMHIGH,41.05145159899389,-80.34999386332058,36000,0.0,158.0,-1800
A00061,AIMHIGH,41.05145159899389,-80.32638760576587,36000,0.0,158.0,-1800
A00062,AIMHIGH,41.05145159899389,-80.30278134821117,36000,0.0,158.0,-1800
A00063,AIMHIGH,41.05145159899389,-80.27917509065647,36000,0.0,158.0,-1800
A00064,AIMHIGH,41.05145159899389,-80.25556883310176,36000,0.0,158.0,-1800
A00065,AIMHIGH,41.05145159899389,-80.23196257554706,36000,0.0,158.0,-1800
A00066,AIMHIGH,41.05145159899389,-79.68901865178884,36000,0.0,158.0,-1800
A00067,AIMHIGH,41.05145159899389,-79.66541239423414,36000,0.0,158.0,-1800
A00068,AIMHIGH,41.05145159899389,-79.64180613667943,36000,0.0,158.0,-1800
A00069,AIMHIGH,41.05145159899389,-79.61819987912473,36000,0.0,158.0,-1800
A00070,AIMHIGH,41.05145159899389,-79.59459362157003,36000,0.0,158.0,-1800
A00071,AIMHIGH,41.05145159899389,-79.57098736401532,36000,0.0,158.0,-1800
A00072,AIMHIGH,41.033485375494074,-80.39720637842998,36000,0.0,158.0,-1800
A00073,AIMHIGH,41.033485375494074,-80.37360012087528,36000,0.0,158.0,-1800
A00074,AIMHIGH,41.033485375494074,-80.34999386332058,36000,0.0,158.0,-1800
A00075,AIMHIGH,41.033485375494074,-80.32638760576587,36000,0.0,158.0,-1800
A00076,AIMHIGH,41.033485375494074,-80.30278134821117,36000,0.0,158.0,-1800
A00077,AIMHIGH,41.033485375494074,-79.64180613667943,36000,0.0,158.0,-1800
A00078,AIMHIGH,41.033485375494074,-79.61819987912473,36000,0.0,158.0,-1800
A00079,AIMHIGH,41.033485375494074,-79.59459362157003,36000,0.0,158.0,-1800
A00080,AIMHIGH,41.033485375494074,-79.57098736401532,36000,0.0,158.0,-1800
A00081,AIMHIGH,41.033485375494074,-79.54738110646062,36000,0.0,158.0,-1800
A00082,AIMHIGH,41.033485375494074,-79.52377484890592,36000,0.0,158.0,-1800
A00083,AIMHIGH,41.015519151994255,-80.44441889353939,36000,0.0,158.0,-1800
A00084,AIMHIGH,41.015519151994255,-80.42081263598469,36000,0.0,158.0,-1800
A00085,AIMHIGH,41.015519151994255,-80.39720637842998,36000,0.0,158.0,-1800
A00086,AIMHIGH,41.015519151994255,-80.37360012087528,36000,0.0,158.0,-1800
A00087,AIMHIGH,41.015519151994255,-80.34999386332058,36000,0.0,158.0,-1800
A00088,AIMHIGH,41.015519151994255,-79.9722937424453,36000,0.0,158.0,-1800
A00089,AIMHIGH,41.015519151994255,-79.9486874848906,36000,0.0,158.0,-1800
A00090,AIMHIGH,41.015519151994255,-79.54738110646062,36000,0.0,158.0,-1800
A00091,AIMHIGH,41.015519151994255,-79.52377484890592,36000,0.0,158.0,-1800
A00092,AIMHIGH,41.015519151994255,-79.50016859135121,36000,0.0,158.0,-1800
A00093,AIMHIGH,41.015519151994255,-79.47656233379651,36000,0.0,158.0,-1800
A00094,AIMHIGH,40.997552928494436,-80.4916314086488,36000,0.0,158.0,-1800
A00095,AIMHIGH,40.997552928494436,-80.4680251510941,36000,0.0,158.0,-1800
A00096,AIMHIGH,40.997552928494436,-80.44441889353939,36000,0.0,158.0,-1800
A00097,AIMHIGH,40.997552928494436,-80.42081263598469,36000,0.0,158.0,-1800
A00098,AIMHIGH,40.997552928494436,-79.9959,36000,0.0,158.0,-1800
A00099,AIMHIGH,40.997552928494436,-79.9722937424453,36000,0.0,158.0,-1800
A00100,AIMHIGH,40.997552928494436,-79.9486874848906,36000,0.0,158.0,-1800
A00101,AIMHIGH,40.997552928494436,-79.9250812273359,36000,0.0,158.0,-1800
A00102,AIMHIGH,40.997552928494436,-79.50016859135121,36000,0.0,158.0,-1800
A00103,AIMHIGH,40.997552928494436,-79.47656233379651,36000,0.0,158.0,-1800
A00104,AIMHIGH,40.997552928494436,-79.4529560762418,36000,0.0,158.0,-1800
A00105,AIMHIGH,40.997552928494436,-79.4293498186871,36000,0.0,158.0,-1800
A00106,AIMHIGH,40.97958670499462,-80.53884392375821,36000,0.0,158.0,-1800
A00107,AIMHIGH,40.97958670499462,-80.5152376662035,36000,0.0,158.0,-1800
A00108,AIMHIGH,40.97958670499462,-80.4916314086488,36000,0.0,158.0,-1800
A00109,AIMHIGH,40.97958670499462,-80.4680251510941,36000,0.0,158.0,-1800
A00110,AIMHIGH,40.97958670499462,-80.01950625755471,36000,0.0,158.0,-1800
A00111,AIMHIGH,40.97958670499462,-79.9959,36000,0.0,158.0,-1800
A00112,AIMHIGH,40.97958670499462,-79.9722937424453,36000,0.0,158.0,-1800
A00113,AIMHIGH,40.97958670499462,-79.9486874848906,36000,0.0,158.0,-1800
A00114,AIMHIGH,40.97958670499462,-79.9250812273359,36000,0.0,158.0,-1800
A00115,AIMHIGH,40.97958670499462,-79.4529560762418,36000,0.0,158.0,-1800
A00116,AIMHIGH,40.97958670499462,-79.4293498186871,36000,0.0,158.0,-1800
A00117,AIMHIGH,40.97958670499462,-79.40574356113238,36000,0.0,158.0,-1800
A00118,AIMHIGH,40.97958670499462,-79.38213730357768,36000,0.0,158.0,-1800
A00119,AIMHIGH,40.96162048149479,-80.56245018131291,36000,0.0,158.0,-1800
A00120,AIMHIGH,40.96162048149479,-80.53884392375821,36000,0.0,158.0,-1800
A00121,AIMHIGH,40.96162048149479,-80.5152376662035,36000,0.0,158.0,-1800
A00122,AIMHIGH,40.96162048149479,-80.01950625755471,36000,0.0,158.0,-1800
A00123,AIMHIGH,40.96162048149479,-79.9959,36000,0.0,158.0,-1800
A00124,AIMHIGH,40.96162048149479,-79.9722937424453,36000,0.0,158.0,-1800
A00125,AIMHIGH,40.96162048149479,-79.9486874848906,36000,0.0,158.0,-1800
A00126,AIMHIGH,40.96162048149479,-79.9250812273359,36000,0.0,158.0,-1800
A00127,AIMHIGH,40.96162048149479,-79.90147496978119,36000,0.0,158.0,-1800
A00128,AIMHIGH,40.96162048149479,-79.40574356113238,36000,0.0,158.0,-1800
A00129,AIMHIGH,40.96162048149479,-79.38213730357768,36000,0.0,158.0,-1800
A00130,AIMHIGH,40.94365425799497,-80.56245018131291,36000,0.0,158.0,-1800
A00131,AIMHIGH,40.94365425799497,-80.53884392375821,36000,0.0,158.0,-1800
A00132,AIMHIGH,40.94365425799497,-80.04311251510941,36000,0.0,158.0,-1800
A00133,AIMHIGH,40.94365425799497,-80.01950625755471,36000,0.0,158.0,-1800
A00134,AIMHIGH,40.94365425799497,-79.9959,36000,0.0,158.0,-1800
A00135,AIMHIGH,40.94365425799497,-79.9722937424453,36000,0.0,158.0,-1800
A00136,AIMHIGH,40.94365425799497,-79.9486874848906,36000,0.0,158.0,-1800
A00137,AIMHIGH,40.94365425799497,-79.9250812273359,36000,0.0,158.0,-1800
A00138,AIMHIGH,40.94365425799497,-79.90147496978119,36000,0.0,158.0,-1800
A00139,AIMHIGH,40.94365425799497,-79.87786871222649,36000,0.0,158.0,-1800
A00140,AIMHIGH,40.94365425799497,-79.40574356113238,36000,0.0,158.0,-1800
A00141,AIMHIGH,40.94365425799497,-79.38213730357768,36000,0.0,158.0,-1800
A00142,AIMHIGH,40.92568803449515,-80.56245018131291,36000,0.0,158.0,-1800
A00143,AIMHIGH,40.92568803449515,-80.53884392375821,36000,0.0,158.0,-1800
A00144,AIMHIGH,40.92568803449515,-80.06671877266412,36000,0.0,158.0,-1800
A00145,AIMHIGH,40.92568803449515,-80.04311251510941,36000,0.0,158.0,-1800
A00146,AIMHIGH,40.92568803449515,-80.01950625755471,36000,0.0,158.0,-1800
A00147,AIMHIGH,40.92568803449515,-79.9959,36000,0.0,158.0,-1800
A00148,AIMHIGH,40.92568803449515,-79.9722937424453,36000,0.0,158.0,-1800
A00149,AIMHIGH,40.92568803449515,-79.9486874848906,36000,0.0,158.0,-1800
A00150,AIMHIGH,40.92568803449515,-79.9250812273359,36000,0.0,158.0,-1800
A00151,AIMHIGH,40.92568803449515,-79.90147496978119,36000,0.0,158.0,-1800
A00152,AIMHIGH,40.92568803449515,-79.87786871222649,36000,0.0,158.0,-1800
A00153,AIMHIGH,40.92568803449515,-79.85426245467178,36000,0.0,158.0,-1800
A00154,AIMHIGH,40.92568803449515,-79.40574356113238,36000,0.0,158.0,-1800
A00155,AIMHIGH,40.92568803449515,-79.38213730357768,36000,0.0,158.0,-1800
A00156,AIMHIGH,40.907721810995334,-80.56245018131291,36000,0.0,158.0,-1800
A00157,AIMHIGH,40.907721810995334,-80.53884392375821,36000,0.0,158.0,-1800
A00158,AIMHIGH,40.907721810995334,-80.09032503021882,36000,0.0,158.0,-1800
A00159,AIMHIGH,40.907721810995334,-80.06671877266412,36000,0.0,158.0,-1800
A00160,AIMHIGH,40.907721810995334,-80.04311251510941,36000,0.0,158.0,-1800
A00161,AIMHIGH,40.907721810995334,-80.01950625755471,36000,0.0,158.0,-1800
A00162,AIMHIGH,40.907721810995334,-79.9959,36000,0.0,158.0,-1800
A00163,AIMHIGH,40.907721810995334,-79.9722937424453,36000,0.0,158.0,-1800
A00164,AIMHIGH,40.907721810995334,-79.9486874848906,36000,0.0,158.0,-1800
A00165,AIMHIGH,40.907721810995334,-79.9250812273359,36000,0.0,158.0,-1800
A00166,AIMHIGH,40.907721810995334,-79.90147496978119,36000,0.0,158.0,-1800
A00167,AIMHIGH,40.907721810995334,-79.87786871222649,36000,0.0,158.0,-1800
A00168,AIMHIGH,40.907721810995334,-79.85426245467178,36000,0.0,158.0,-1800
A00169,AIMHIGH,40.907721810995334,-79.83065619711708,36000,0.0,158.0,-1800
A00170,AIMHIGH,40.907721810995334,-79.40574356113238,36000,0.0,158.0,-1800
A00171,AIMHIGH,40.907721810995334,-79.38213730357768,36000,0.0,158.0,-1800
A00172,AIMHIGH,40.889755587495515,-80.56245018131291,36000,0.0,158.0,-1800
A00173,AIMHIGH,40.889755587495515,-80.53884392375821,36000,0.0,158.0,-1800
A00174,AIMHIGH,40.889755587495515,-80.11393128777353,36000,0.0,158.0,-1800
A00175,AIMHIGH,40.889755587495515,-80.09032503021882,36000,0.0,158.0,-1800
A00176,AIMHIGH,40.889755587495515,-80.06671877266412,36000,0.0,158.0,-1800
A00177,AIMHIGH,40.889755587495515,-80.04311251510941,36000,0.0,158.0,-1800
A00178,AIMHIGH,40.889755587495515,-80.01950625755471,36000,0.0,158.0,-1800
A00179,AIMHIGH,40.889755587495515,-79.9959,36000,0.0,158.0,-1800
A00180,AIMHIGH,40.889755587495515,-79.9722937424453,36000,0.0,158.0,-1800
A00181,AIMHIGH,40.889755587495515,-79.9486874848906,36000,0.0,158.0,-1800
A00182,AIMHIGH,40.889755587495515,-79.9250812273359,36000,0.0,158.0,-1800
A00183,AIMHIGH,40.889755587495515,-79.90147496978119,36000,0.0,158.0,-1800
A00184,AIMHIGH,40.889755587495515,-79.87786871222649,36000,0.0,158.0,-1800
A00185,AIMHIGH,40.889755587495515,-79.85426245467178,36000,0.0,158.0,-1800
A00186,AIMHIGH,40.889755587495515,-79.83065619711708,36000,0.0,158.0,-1800
A00187,AIMHIGH,40.889755587495515,-79.40574356113238,36000,0.0,158.0,-1800
A00188,AIMHIGH,40.889755587495515,-79.38213730357768,36000,0.0,158.0,-1800
A00189,AIMHIGH,40.87178936399569,-80.56245018131291,36000,0.0,158.0,-1800
A00190,AIMHIGH,40.87178936399569,-80.53884392375821,36000,0.0,158.0,-1800
A00191,AIMHIGH,40.87178936399569,-80.11393128777353,36000,0.0,158.0,-1800
A00192,AIMHIGH,40.87178936399569,-80.09032503021882,36000,0.0,158.0,-1800
A00193,AIMHIGH,40.87178936399569,-80.06671877266412,36000,0.0,158.0,-1800
A00194,AIMHIGH,40.87178936399569,-80.04311251510941,36000,0.0,158.0,-1800
A00195,AIMHIGH,40.87178936399569,-80.01950625755471,36000,0.0,158.0,-1800
A00196,AIMHIGH,40.87178936399569,-79.9959,36000,0.0,158.0,-1800
A00197,AIMHIGH,40.87178936399569,-79.9722937424453,36000,0.0,158.0,-1800
A00198,AIMHIGH,40.87178936399569,-79.9486874848906,36000,0.0,158.0,-1800
A00199,AIMHIGH,40.87178936399569,-79.9250812273359,36000,0.0,158.0,-1800
A00200,AIMHIGH,40.87178936399569,-79.90147496978119,36000,0.0,158.0,-1800
A00201,AIMHIGH,40.87178936399569,-79.87786871222649,36000,0.0,158.0,-1800
